22:29,22:26,23:19막,23:24막,,
광운대서동탄,인천양주,광운대병점,인천양주,,
22:37,22:30,23:26막,23:29,,
동두천인천,서동탄광운대,의정부인천,서동탄광운대,,
22:41,22:36,23:32,23:35막,,
광운대병점,인천의정부,양주구로,인천의정부,,
22:46,22:43,23:45,23:48,,
청량리구로,신창광운대,동두천구로,인천광운대,,
22:51,22:50막,23:55,-,,
의정부인천,인천연천,의정부구로,-,,
22:57,22:59,00:07막,00:00막,,
광운대서동탄,신창광운대,소요산구로,인천광운대,,
23:07,23:06,-,00:13막,,
광운대구로,서동탄광운대,-,인천동묘앞,,
23:12,23:13막,-,-,,
소요산인천,인천소요산,-,-,,
23:17막,23:20막,-,-,,
광운대서동탄,인천양주,-,-,,
23:24,23:26,-,-,,
연천인천,서동탄광운대,-,-,,
23:28,23:33막,-,-,,
청량리구로,인천의정부,-,-,,
23:32막,23:42,-,-,,
의정부인천,서동탄동묘앞,-,-,,
23:42,23:52,-,-,,
양주구로,천안광운대,-,-,,
23:56,-,-,-,,
양주구로,-,-,-,,
0:04,00:00막,-,-,,
광운대구로,인천광운대,-,-,,
00:12막,00:10막,-,-,,
의정부구로,서동탄청량리,-,-,,
-,0:22,-,-,,
-,인천동묘앞,-,-,,
-,00:48막,-,-,,
-,서울역동묘앞,-,-,,
